2,32256
2.1,17864.3862357643
2.2,10151.8839825454
2.3,5903.22176820996
2.4,3503.68149992191
2.5,2117.58208568525
2.6,1300.39329982385
2.7,809.640752156033
2.8,509.982048453559
2.9,324.25597477324
3,207.605088805719
3.1,133.47844984538
3.2,85.8977437019348
3.3,55.0989167855033
3.4,35.0305281326763
3.5,21.8930489512642
3.6,13.2722379065058
3.7,7.61725210595532
3.8,3.92194931377522
3.9,1.52771831830325
4,0
4.1,-0.949927847321568
4.2,-1.51502382767255
4.3,-1.82485911242772
4.4,-1.96674489874737
4.5,-1.9996376766422
4.6,-1.96336356579912
4.7,-1.88478186215532
4.8,-1.78193057516615
4.9,-1.66683118539951
5,-1.547396186112
5.1,-1.42873225260751
5.2,-1.31403382892009
5.3,-1.20519761035347
5.4,-1.10324589576661
5.5,-1.00861848683998
5.6,-0.92137384441229
5.7,-0.841327416362062
5.8,-0.768146367118215
5.9,-0.701414011483393
6,-0.640673188557149
6.1,-0.585455007653046
6.2,-0.535297456411485
6.3,-0.489757011305085
6.4,-0.448415448772721
6.5,-0.410883395942396
6.6,-0.376801697290911
6.7,-0.345841348321468
6.8,-0.31770251832493
6.9,-0.292113022934775
7,-0.268826493516526
7.1,-0.24762041044583
7.2,-0.22829411117324
7.3,-0.210666844696334
7.4,-0.194575916742469
7.5,-0.179874951120284
7.6,-0.166432279847199
7.7,-0.154129466040667
7.8,-0.142859957917763
7.9,-0.132527868686831
8,-0.123046875
8.1,-0.114339225513915
8.2,-0.106334850657084
8.3,-0.0989705646988093
8.4,-0.0921893514972004
8.5,-0.0859397257606808
8.6,-0.0801751622116456
8.7,-0.0748535856397865
8.8,-0.0699369154408816
8.9,-0.0653906588315789
9,-0.0611835474975631
9.1,-0.0572872129632142
9.2,-0.0536758964612362
9.3,-0.0503261895294117
9.4,-0.047216801969072
9.5,-0.0443283541677022
9.6,-0.0416431911186718
9.7,-0.0391452157670899
9.8,-0.0368197395751134
9.9,-0.0346533484355417
10,-0.032633782272
10.1,-0.0307498268500794
10.2,-0.028991216488907
10.3,-0.0273485465090256
10.4,-0.0258131943822153
10.5,-0.0243772486638558
10.6,-0.0230334448902624
10.7,-0.0217751077136454
10.8,-0.0205960986272626
10.9,-0.0194907687041496
11,-0.0184539158355783
11.1,-0.0174807460110425
11.2,-0.0165668382309291
11.3,-0.015708112686833
11.4,-0.0149008018833569
11.5,-0.0141414244097849
11.6,-0.0134267611007119
11.7,-0.0127538333520203
11.8,-0.0121198833828843
11.9,-0.0115223562561209
12,-0.0109588834884776
12.1,-0.0104272680996363
12.2,-0.00992547096404451
12.3,-0.00945159834337452
12.4,-0.0090038904896437
12.5,-0.00858071121996315
12.6,-0.00818053837366592
12.7,-0.00780195507132508
12.8,-0.00744364170301992
12.9,-0.00710436858024484
13,-0.00678298919216806
13.1,-0.00647843401261569
13.2,-0.00618970480924872
13.3,-0.00591586941097957
13.4,-0.00565605689379411
13.5,-0.00540945314885397
13.6,-0.00517529680009608
13.7,-0.00495287544155847
13.8,-0.0047415221673802
13.9,-0.00454061236987688
14,-0.00434956078330998
14.1,-0.00416781875297298
14.2,-0.00399487171102932
14.3,-0.00383023684217922
14.4,-0.0036734609237182
14.5,-0.00352411832589767
14.6,-0.00338180915971999
14.7,-0.00324615756040906
14.8,-0.00311681009580469
14.9,-0.00299343428984391
15,-0.00287571725212415
15.1,-0.00276336440530054
15.2,-0.00265609830275773
15.3,-0.00255365752962498
15.4,-0.00245579568077459
15.5,-0.00236228040996555
15.6,-0.00227289254477004
15.7,-0.00218742526235483
15.8,-0.00210568332158669
15.9,-0.00202748234729306
16,-0.0019526481628418
16.1,-0.00188101616750628
16.2,-0.00181243075536095
16.3,-0.001746744772706
16.4,-0.00168381901125392
16.5,-0.00162352173452372
16.6,-0.00156572823508549
16.7,-0.0015103204204775
16.8,-0.00145718642578385
16.9,-0.00140622025101219
17,-0.00135732142155113
17.1,-0.00131039467011505
17.2,-0.00126534963870246
17.3,-0.00122210059920275
17.4,-0.00118056619138644
17.5,-0.00114066917710642
17.6,-0.00110233620962265
17.7,-0.00106549761704156
17.8,-0.00103008719893365
17.9,-0.000996042035259682
18,-0.000963302306797868
18.1,-0.000931811126321135
18.2,-0.00090151437982671
18.3,-0.000872360577168803
18.4,-0.000844300711490416
18.5,-0.000817288126892052
18.6,-0.000791278393813818
18.7,-0.000766229191643211
18.8,-0.000742100198094117
18.9,-0.000718852984933359
19,-0.000696450919659626
19.1,-0.00067485907276619
19.2,-0.000654044130243334
19.3,-0.000633974310999323
19.4,-0.000614619288899906
19.5,-0.000595950119146076
19.6,-0.00057793916872815
19.7,-0.000560560050711244
19.8,-0.000543787562123101
19.9,-0.000527597625229975
20,-0.000511967232
