0.02,0.0971801
0.0287689977657533,0.17787725281982
0.0413827616222958,0.293321146479736
0.0595270288326264,0.464698648441963
0.0856266479743879,0.720374817960805
0.123169642213205,1.10150641450596
0.177173358082016,1.6684247123089
0.254854997140627,2.50968919998036
0.366596142166487,3.7552418287168
0.527330179746072,5.59558871119537
0.75853803814645,8.30978179465108
1.0911189562337,12.3062256928004
1.56951994070292,18.1821616966107
2.25767578336938,26.8103374490622
3.24755347837745,39.4652303858051
4.67144293818024,58.0067984487121
6.71963657256756,85.1478700306102
9.6658604771435,124.843098258491
13.9038559235512,182.854547744875
20,267.573854059757
